user_id,transformer_id,appliance,appliance_kw,transformer_rated_kva,transformer_loading_percent,num_simultaneous_restarts,flexibility_score,carbon_priority_weight,cost_priority_weight,rebound_risk_score,stagger_label
user_005,XFMR_AUS_005,dishwasher,1.172,25,74.26,1,0.59,0.47,0.53,0.3327,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.223,25,64.03,3,0.59,0.47,0.53,0.4065,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.413,25,68.15,7,0.59,0.47,0.53,0.4319,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.616,25,47.1,3,0.59,0.47,0.53,0.2998,short_delay
user_005,XFMR_AUS_005,dishwasher,1.633,25,50.43,4,0.59,0.47,0.53,0.3271,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.443,25,71.95,6,0.59,0.47,0.53,0.4136,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.555,25,72.28,4,0.59,0.47,0.53,0.4183,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.345,25,61.47,3,0.59,0.47,0.53,0.3283,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.27,25,51.13,2,0.59,0.47,0.53,0.259,short_delay
user_005,XFMR_AUS_005,dishwasher,1.029,25,64.23,5,0.59,0.47,0.53,0.389,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.221,25,35.4,4,0.59,0.47,0.53,0.2355,short_delay
user_005,XFMR_AUS_005,dishwasher,1.611,25,68.85,5,0.59,0.47,0.53,0.3969,medium_delay
user_005,XFMR_AUS_005,dishwasher,0.953,25,89.03,5,0.59,0.47,0.53,0.4095,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.395,25,42.93,1,0.59,0.47,0.53,0.2055,short_delay
user_005,XFMR_AUS_005,dishwasher,1.469,25,69.25,7,0.59,0.47,0.53,0.3968,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.38,25,38.26,1,0.59,0.47,0.53,0.1991,short_delay
user_005,XFMR_AUS_005,dishwasher,1.403,25,86.96,2,0.59,0.47,0.53,0.4184,medium_delay
user_005,XFMR_AUS_005,dishwasher,1.254,25,44.36,2,0.59,0.47,0.53,0.2529,short_delay
user_005,XFMR_AUS_005,dryer,2.11,25,82.5,7,0.59,0.47,0.53,0.4586,long_delay
user_005,XFMR_AUS_005,dryer,3.297,25,64.1,1,0.59,0.47,0.53,0.3194,medium_delay
user_005,XFMR_AUS_005,dryer,2.419,25,74.27,1,0.59,0.47,0.53,0.3667,medium_delay
user_005,XFMR_AUS_005,dryer,3.716,25,41.09,7,0.59,0.47,0.53,0.3485,medium_delay
user_005,XFMR_AUS_005,dryer,3.732,25,62.68,4,0.59,0.47,0.53,0.4047,medium_delay
user_005,XFMR_AUS_005,dryer,2.561,25,39.88,5,0.59,0.47,0.53,0.3035,medium_delay
user_005,XFMR_AUS_005,dryer,3.513,25,49.53,2,0.59,0.47,0.53,0.3205,medium_delay
user_005,XFMR_AUS_005,dryer,2.198,25,55.26,6,0.59,0.47,0.53,0.3571,medium_delay
user_005,XFMR_AUS_005,dryer,3.088,25,54.69,7,0.59,0.47,0.53,0.4382,medium_delay
user_005,XFMR_AUS_005,dryer,3.036,25,80.46,4,0.59,0.47,0.53,0.4808,long_delay
user_005,XFMR_AUS_005,dryer,2.563,25,48.4,3,0.59,0.47,0.53,0.3113,medium_delay
user_005,XFMR_AUS_005,dryer,3.279,25,80.72,2,0.59,0.47,0.53,0.4371,medium_delay
user_005,XFMR_AUS_005,dryer,3.106,25,62.28,1,0.59,0.47,0.53,0.3528,medium_delay
user_005,XFMR_AUS_005,dryer,2.145,25,51.14,2,0.59,0.47,0.53,0.2895,short_delay
user_005,XFMR_AUS_005,dryer,3.621,25,87.44,2,0.59,0.47,0.53,0.3965,medium_delay
user_005,XFMR_AUS_005,dryer,3.615,25,56.05,1,0.59,0.47,0.53,0.3307,medium_delay
user_005,XFMR_AUS_005,dryer,3.743,25,47.92,5,0.59,0.47,0.53,0.3939,medium_delay
user_005,XFMR_AUS_005,dryer,2.346,25,45.49,7,0.59,0.47,0.53,0.3221,medium_delay
user_005,XFMR_AUS_005,dryer,2.788,25,81.2,2,0.59,0.47,0.53,0.3547,medium_delay
user_005,XFMR_AUS_005,dryer,2.759,25,64.12,2,0.59,0.47,0.53,0.3337,medium_delay
user_005,XFMR_AUS_005,dryer,3.798,25,47.66,1,0.59,0.47,0.53,0.2764,short_delay
user_005,XFMR_AUS_005,dryer,2.432,25,71.01,1,0.59,0.47,0.53,0.327,medium_delay
user_005,XFMR_AUS_005,dryer,3.265,25,78.53,7,0.59,0.47,0.53,0.5284,long_delay
user_005,XFMR_AUS_005,dryer,3.574,25,81.07,4,0.59,0.47,0.53,0.4483,medium_delay
user_005,XFMR_AUS_005,dryer,2.405,25,81.98,7,0.59,0.47,0.53,0.4397,medium_delay
user_005,XFMR_AUS_005,dryer,2.552,25,65.64,4,0.59,0.47,0.53,0.3809,medium_delay
user_005,XFMR_AUS_005,dryer,2.71,25,40.57,6,0.59,0.47,0.53,0.3674,medium_delay
user_005,XFMR_AUS_005,dryer,3.039,25,81.01,7,0.59,0.47,0.53,0.5154,long_delay
user_005,XFMR_AUS_005,dryer,2.374,25,63.01,6,0.59,0.47,0.53,0.4271,medium_delay
user_005,XFMR_AUS_005,dryer,2.917,25,75.45,2,0.59,0.47,0.53,0.4002,medium_delay
user_005,XFMR_AUS_005,dryer,3.004,25,70.32,1,0.59,0.47,0.53,0.2886,short_delay
user_005,XFMR_AUS_005,dryer,2.422,25,46.75,7,0.59,0.47,0.53,0.3619,medium_delay
user_005,XFMR_AUS_005,dryer,2.114,25,87.74,7,0.59,0.47,0.53,0.4724,long_delay
user_005,XFMR_AUS_005,dryer,3.268,25,67.64,6,0.59,0.47,0.53,0.4441,medium_delay
user_005,XFMR_AUS_005,dryer,3.51,25,51.61,7,0.59,0.47,0.53,0.3762,medium_delay
user_005,XFMR_AUS_005,dryer,3.021,25,58.71,3,0.59,0.47,0.53,0.3513,medium_delay
user_005,XFMR_AUS_005,dryer,3.149,25,64.94,3,0.59,0.47,0.53,0.3557,medium_delay
user_005,XFMR_AUS_005,dryer,2.932,25,60.73,4,0.59,0.47,0.53,0.349,medium_delay
user_005,XFMR_AUS_005,dryer,3.194,25,52.63,2,0.59,0.47,0.53,0.2952,short_delay
user_005,XFMR_AUS_005,dryer,3.678,25,37.1,2,0.59,0.47,0.53,0.2587,short_delay
user_005,XFMR_AUS_005,washing_machine,0.773,25,66.15,2,0.59,0.47,0.53,0.3099,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.008,25,34.92,1,0.59,0.47,0.53,0.2269,short_delay
user_005,XFMR_AUS_005,washing_machine,0.937,25,48.34,4,0.59,0.47,0.53,0.3358,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.05,25,88.14,1,0.59,0.47,0.53,0.3327,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.047,25,68.66,1,0.59,0.47,0.53,0.2631,short_delay
user_005,XFMR_AUS_005,washing_machine,0.729,25,61.37,4,0.59,0.47,0.53,0.3359,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.841,25,38.29,4,0.59,0.47,0.53,0.3337,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.045,25,55.42,6,0.59,0.47,0.53,0.3337,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.978,25,62.04,7,0.59,0.47,0.53,0.3974,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.909,25,41.63,2,0.59,0.47,0.53,0.1857,short_delay
user_005,XFMR_AUS_005,washing_machine,1.067,25,65.75,1,0.59,0.47,0.53,0.2806,short_delay
user_005,XFMR_AUS_005,washing_machine,0.936,25,58.7,3,0.59,0.47,0.53,0.2644,short_delay
user_005,XFMR_AUS_005,washing_machine,0.718,25,72.97,7,0.59,0.47,0.53,0.4544,long_delay
user_005,XFMR_AUS_005,washing_machine,1.156,25,36.47,1,0.59,0.47,0.53,0.2279,short_delay
user_005,XFMR_AUS_005,washing_machine,0.949,25,49.12,2,0.59,0.47,0.53,0.2972,short_delay
user_005,XFMR_AUS_005,washing_machine,0.834,25,72.92,5,0.59,0.47,0.53,0.352,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.717,25,39.39,6,0.59,0.47,0.53,0.3531,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.008,25,41.8,2,0.59,0.47,0.53,0.257,short_delay
user_005,XFMR_AUS_005,washing_machine,0.834,25,73.3,1,0.59,0.47,0.53,0.3096,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.83,25,57.99,5,0.59,0.47,0.53,0.3087,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.774,25,86.89,6,0.59,0.47,0.53,0.4033,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.041,25,52.2,4,0.59,0.47,0.53,0.2912,short_delay
user_005,XFMR_AUS_005,washing_machine,1.206,25,69.66,1,0.59,0.47,0.53,0.2537,short_delay
user_005,XFMR_AUS_005,washing_machine,0.707,25,38.11,6,0.59,0.47,0.53,0.3398,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.257,25,78.44,5,0.59,0.47,0.53,0.392,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.865,25,81.4,7,0.59,0.47,0.53,0.4713,long_delay
user_005,XFMR_AUS_005,washing_machine,0.763,25,85.01,2,0.59,0.47,0.53,0.3725,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.247,25,33.59,6,0.59,0.47,0.53,0.2678,short_delay
user_005,XFMR_AUS_005,washing_machine,0.739,25,82.65,3,0.59,0.47,0.53,0.4324,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.14,25,62.77,1,0.59,0.47,0.53,0.2856,short_delay
user_005,XFMR_AUS_005,washing_machine,0.727,25,47.33,6,0.59,0.47,0.53,0.3259,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.193,25,85.6,7,0.59,0.47,0.53,0.4517,long_delay
user_005,XFMR_AUS_005,washing_machine,1.194,25,49.73,1,0.59,0.47,0.53,0.2272,short_delay
user_005,XFMR_AUS_005,washing_machine,1.106,25,81.63,2,0.59,0.47,0.53,0.3887,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.22,25,63.35,6,0.59,0.47,0.53,0.3436,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.248,25,36.94,2,0.59,0.47,0.53,0.2011,short_delay
user_005,XFMR_AUS_005,washing_machine,1.034,25,86.31,6,0.59,0.47,0.53,0.4877,long_delay
user_005,XFMR_AUS_005,washing_machine,0.754,25,86.42,1,0.59,0.47,0.53,0.3728,medium_delay
user_005,XFMR_AUS_005,washing_machine,1.112,25,52.06,3,0.59,0.47,0.53,0.3166,medium_delay
user_005,XFMR_AUS_005,washing_machine,0.977,25,67.74,6,0.59,0.47,0.53,0.4271,medium_delay
user_005,XFMR_AUS_005,water_heater,3.582,25,75.61,5,0.59,0.47,0.53,0.4678,long_delay
user_005,XFMR_AUS_005,water_heater,4.036,25,63.96,1,0.59,0.47,0.53,0.3721,medium_delay
user_005,XFMR_AUS_005,water_heater,2.526,25,53.92,2,0.59,0.47,0.53,0.3444,medium_delay
user_005,XFMR_AUS_005,water_heater,3.98,25,34.92,6,0.59,0.47,0.53,0.3338,medium_delay
user_005,XFMR_AUS_005,water_heater,4.313,25,82.81,3,0.59,0.47,0.53,0.4498,medium_delay
user_005,XFMR_AUS_005,water_heater,2.974,25,37.65,4,0.59,0.47,0.53,0.2784,short_delay
user_005,XFMR_AUS_005,water_heater,3.24,25,39.81,5,0.59,0.47,0.53,0.321,medium_delay
user_005,XFMR_AUS_005,water_heater,2.795,25,77.97,5,0.59,0.47,0.53,0.4325,medium_delay
user_005,XFMR_AUS_005,water_heater,4.523,25,48.52,3,0.59,0.47,0.53,0.3329,medium_delay
user_005,XFMR_AUS_005,water_heater,4.466,25,64.08,4,0.59,0.47,0.53,0.372,medium_delay
user_005,XFMR_AUS_005,water_heater,4.038,25,44.93,1,0.59,0.47,0.53,0.1926,short_delay
user_005,XFMR_AUS_005,water_heater,4.256,25,72.04,7,0.59,0.47,0.53,0.4945,long_delay
user_005,XFMR_AUS_005,water_heater,4.261,25,54.11,1,0.59,0.47,0.53,0.3023,medium_delay
user_005,XFMR_AUS_005,water_heater,2.604,25,81.77,6,0.59,0.47,0.53,0.49,long_delay
user_005,XFMR_AUS_005,water_heater,3.767,25,83.73,2,0.59,0.47,0.53,0.464,long_delay
user_005,XFMR_AUS_005,water_heater,3.229,25,80.21,4,0.59,0.47,0.53,0.4591,long_delay
user_005,XFMR_AUS_005,water_heater,2.886,25,55.36,4,0.59,0.47,0.53,0.3723,medium_delay
user_005,XFMR_AUS_005,water_heater,2.685,25,46.52,4,0.59,0.47,0.53,0.3454,medium_delay
user_005,XFMR_AUS_005,water_heater,4.046,25,47.07,7,0.59,0.47,0.53,0.3925,medium_delay
user_005,XFMR_AUS_005,water_heater,2.517,25,86.58,1,0.59,0.47,0.53,0.4147,medium_delay
user_005,XFMR_AUS_005,water_heater,3.891,25,47.56,4,0.59,0.47,0.53,0.3517,medium_delay
user_005,XFMR_AUS_005,water_heater,4.442,25,70.61,7,0.59,0.47,0.53,0.4869,long_delay
user_005,XFMR_AUS_005,water_heater,4.543,25,49.23,6,0.59,0.47,0.53,0.3974,medium_delay
user_005,XFMR_AUS_005,water_heater,3.555,25,85.67,7,0.59,0.47,0.53,0.5045,long_delay
user_005,XFMR_AUS_005,water_heater,3.169,25,81.73,3,0.59,0.47,0.53,0.4089,medium_delay
user_005,XFMR_AUS_005,water_heater,3.891,25,87.29,5,0.59,0.47,0.53,0.4168,medium_delay
user_005,XFMR_AUS_005,water_heater,4.548,25,70.08,4,0.59,0.47,0.53,0.4018,medium_delay
user_005,XFMR_AUS_005,water_heater,2.999,25,34.87,7,0.59,0.47,0.53,0.3632,medium_delay
user_005,XFMR_AUS_005,water_heater,2.656,25,57.18,1,0.59,0.47,0.53,0.2822,short_delay
user_005,XFMR_AUS_005,water_heater,2.847,25,43.59,4,0.59,0.47,0.53,0.3383,medium_delay
user_005,XFMR_AUS_005,water_heater,3.279,25,68.09,1,0.59,0.47,0.53,0.3178,medium_delay
user_005,XFMR_AUS_005,water_heater,3.114,25,73.99,4,0.59,0.47,0.53,0.4063,medium_delay
user_005,XFMR_AUS_005,water_heater,3.955,25,49.66,5,0.59,0.47,0.53,0.3579,medium_delay
user_005,XFMR_AUS_005,water_heater,3.508,25,37.23,4,0.59,0.47,0.53,0.3484,medium_delay
user_005,XFMR_AUS_005,water_heater,2.947,25,48.24,6,0.59,0.47,0.53,0.327,medium_delay
user_005,XFMR_AUS_005,water_heater,2.831,25,75.95,3,0.59,0.47,0.53,0.3533,medium_delay
user_005,XFMR_AUS_005,water_heater,2.688,25,86.67,1,0.59,0.47,0.53,0.3382,medium_delay
user_005,XFMR_AUS_005,water_heater,4.433,25,62.82,2,0.59,0.47,0.53,0.3429,medium_delay
user_005,XFMR_AUS_005,water_heater,3.988,25,58.33,1,0.59,0.47,0.53,0.2957,short_delay
user_005,XFMR_AUS_005,water_heater,3.347,25,32.07,4,0.59,0.47,0.53,0.2352,short_delay
user_006,XFMR_AUS_005,dishwasher,1.088,25,57.41,3,0.69,0.36,0.64,0.3206,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.033,25,74.05,3,0.69,0.36,0.64,0.3568,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.228,25,66.34,7,0.69,0.36,0.64,0.4146,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.288,25,46.68,4,0.69,0.36,0.64,0.3161,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.481,25,86.01,7,0.69,0.36,0.64,0.4991,long_delay
user_006,XFMR_AUS_005,dishwasher,1.144,25,32.2,7,0.69,0.36,0.64,0.2807,short_delay
user_006,XFMR_AUS_005,dishwasher,1.137,25,70.02,1,0.69,0.36,0.64,0.2453,short_delay
user_006,XFMR_AUS_005,dishwasher,1.297,25,34.27,3,0.69,0.36,0.64,0.2415,short_delay
user_006,XFMR_AUS_005,dishwasher,1.689,25,39.69,5,0.69,0.36,0.64,0.2521,short_delay
user_006,XFMR_AUS_005,dishwasher,1.034,25,80.6,2,0.69,0.36,0.64,0.3752,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.18,25,55.41,5,0.69,0.36,0.64,0.2965,short_delay
user_006,XFMR_AUS_005,dishwasher,0.948,25,51.84,3,0.69,0.36,0.64,0.3227,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.305,25,70.05,3,0.69,0.36,0.64,0.3062,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.375,25,65.53,4,0.69,0.36,0.64,0.3727,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.427,25,38.29,2,0.69,0.36,0.64,0.2634,short_delay
user_006,XFMR_AUS_005,dishwasher,1.527,25,68.14,2,0.69,0.36,0.64,0.352,medium_delay
user_006,XFMR_AUS_005,dishwasher,0.927,25,39.14,7,0.69,0.36,0.64,0.3548,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.086,25,35.19,4,0.69,0.36,0.64,0.2642,short_delay
user_006,XFMR_AUS_005,dishwasher,1.645,25,65.85,3,0.69,0.36,0.64,0.3776,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.28,25,51.57,1,0.69,0.36,0.64,0.2395,short_delay
user_006,XFMR_AUS_005,dishwasher,1.083,25,84.11,7,0.69,0.36,0.64,0.4389,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.356,25,57.36,1,0.69,0.36,0.64,0.2265,short_delay
user_006,XFMR_AUS_005,dishwasher,1.02,25,74.11,1,0.69,0.36,0.64,0.2837,short_delay
user_006,XFMR_AUS_005,dishwasher,1.632,25,73.41,7,0.69,0.36,0.64,0.4839,long_delay
user_006,XFMR_AUS_005,dishwasher,1.474,25,70.5,5,0.69,0.36,0.64,0.4144,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.135,25,49.43,7,0.69,0.36,0.64,0.3673,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.325,25,74.13,7,0.69,0.36,0.64,0.3776,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.592,25,34.68,3,0.69,0.36,0.64,0.2907,short_delay
user_006,XFMR_AUS_005,dishwasher,1.291,25,35.99,6,0.69,0.36,0.64,0.3003,medium_delay
user_006,XFMR_AUS_005,dishwasher,0.977,25,62.6,1,0.69,0.36,0.64,0.2274,short_delay
user_006,XFMR_AUS_005,dishwasher,1.083,25,60.54,6,0.69,0.36,0.64,0.3643,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.175,25,65.64,6,0.69,0.36,0.64,0.392,medium_delay
user_006,XFMR_AUS_005,dishwasher,0.926,25,75.89,7,0.69,0.36,0.64,0.3924,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.547,25,45.45,3,0.69,0.36,0.64,0.2637,short_delay
user_006,XFMR_AUS_005,dishwasher,1.194,25,41.43,4,0.69,0.36,0.64,0.2744,short_delay
user_006,XFMR_AUS_005,dishwasher,1.077,25,87.68,7,0.69,0.36,0.64,0.4284,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.536,25,70.89,3,0.69,0.36,0.64,0.4022,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.354,25,42.7,2,0.69,0.36,0.64,0.2623,short_delay
user_006,XFMR_AUS_005,dishwasher,1.568,25,78.01,2,0.69,0.36,0.64,0.3771,medium_delay
user_006,XFMR_AUS_005,dishwasher,1.376,25,81.21,5,0.69,0.36,0.64,0.3732,medium_delay
user_006,XFMR_AUS_005,water_heater,4.273,25,81.35,4,0.69,0.36,0.64,0.4652,long_delay
user_006,XFMR_AUS_005,water_heater,3.369,25,70.14,1,0.69,0.36,0.64,0.373,medium_delay
user_006,XFMR_AUS_005,water_heater,3.825,25,49.44,7,0.69,0.36,0.64,0.4448,medium_delay
user_006,XFMR_AUS_005,water_heater,2.513,25,77.73,4,0.69,0.36,0.64,0.4609,long_delay
user_006,XFMR_AUS_005,water_heater,2.506,25,79.46,7,0.69,0.36,0.64,0.4404,medium_delay
user_006,XFMR_AUS_005,water_heater,3.555,25,43.83,1,0.69,0.36,0.64,0.3036,medium_delay
user_006,XFMR_AUS_005,water_heater,3.619,25,62.08,6,0.69,0.36,0.64,0.4104,medium_delay
user_006,XFMR_AUS_005,water_heater,2.581,25,46.33,4,0.69,0.36,0.64,0.319,medium_delay
user_006,XFMR_AUS_005,water_heater,4.086,25,39.94,1,0.69,0.36,0.64,0.2105,short_delay
user_006,XFMR_AUS_005,water_heater,2.585,25,84.29,4,0.69,0.36,0.64,0.4702,long_delay
user_006,XFMR_AUS_005,water_heater,3.542,25,42.65,1,0.69,0.36,0.64,0.1758,short_delay
user_006,XFMR_AUS_005,water_heater,3.175,25,69.63,1,0.69,0.36,0.64,0.3514,medium_delay
user_006,XFMR_AUS_005,water_heater,4.192,25,52.07,6,0.69,0.36,0.64,0.3768,medium_delay
user_006,XFMR_AUS_005,water_heater,3.707,25,33.97,5,0.69,0.36,0.64,0.3112,medium_delay
user_006,XFMR_AUS_005,water_heater,4.087,25,66.1,1,0.69,0.36,0.64,0.3668,medium_delay
user_006,XFMR_AUS_005,water_heater,2.818,25,70.57,4,0.69,0.36,0.64,0.3556,medium_delay
user_006,XFMR_AUS_005,water_heater,3.509,25,89.31,2,0.69,0.36,0.64,0.4283,medium_delay
user_006,XFMR_AUS_005,water_heater,3.898,25,53.78,4,0.69,0.36,0.64,0.3198,medium_delay
user_006,XFMR_AUS_005,water_heater,2.707,25,43.26,2,0.69,0.36,0.64,0.2872,short_delay
user_006,XFMR_AUS_005,water_heater,4.093,25,67.0,1,0.69,0.36,0.64,0.4119,medium_delay
user_006,XFMR_AUS_005,water_heater,3.295,25,84.2,2,0.69,0.36,0.64,0.3372,medium_delay
user_006,XFMR_AUS_005,water_heater,2.697,25,70.24,5,0.69,0.36,0.64,0.4224,medium_delay
user_006,XFMR_AUS_005,water_heater,2.781,25,88.66,6,0.69,0.36,0.64,0.4844,long_delay
user_006,XFMR_AUS_005,water_heater,3.596,25,72.94,5,0.69,0.36,0.64,0.4812,long_delay
user_006,XFMR_AUS_005,water_heater,3.309,25,39.27,2,0.69,0.36,0.64,0.2561,short_delay
user_006,XFMR_AUS_005,water_heater,2.497,25,34.5,6,0.69,0.36,0.64,0.3533,medium_delay
user_006,XFMR_AUS_005,water_heater,2.649,25,77.23,4,0.69,0.36,0.64,0.4392,medium_delay
user_006,XFMR_AUS_005,water_heater,3.057,25,34.56,6,0.69,0.36,0.64,0.2541,short_delay
user_006,XFMR_AUS_005,water_heater,3.604,25,41.96,2,0.69,0.36,0.64,0.2809,short_delay
user_006,XFMR_AUS_005,water_heater,4.454,25,59.36,3,0.69,0.36,0.64,0.3267,medium_delay
user_006,XFMR_AUS_005,water_heater,2.729,25,63.72,5,0.69,0.36,0.64,0.4019,medium_delay
user_006,XFMR_AUS_005,water_heater,3.951,25,37.22,5,0.69,0.36,0.64,0.2977,short_delay
user_006,XFMR_AUS_005,water_heater,2.923,25,84.07,2,0.69,0.36,0.64,0.442,medium_delay
user_006,XFMR_AUS_005,water_heater,4.507,25,37.44,4,0.69,0.36,0.64,0.3885,medium_delay
user_006,XFMR_AUS_005,water_heater,2.957,25,80.61,2,0.69,0.36,0.64,0.3679,medium_delay
user_006,XFMR_AUS_005,water_heater,3.075,25,85.64,3,0.69,0.36,0.64,0.4497,medium_delay
user_006,XFMR_AUS_005,water_heater,4.47,25,87.9,7,0.69,0.36,0.64,0.5154,long_delay
user_006,XFMR_AUS_005,water_heater,3.196,25,77.77,4,0.69,0.36,0.64,0.486,long_delay
user_006,XFMR_AUS_005,water_heater,4.183,25,53.19,7,0.69,0.36,0.64,0.41,medium_delay
user_006,XFMR_AUS_005,water_heater,3.786,25,50.53,5,0.69,0.36,0.64,0.3552,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.228,25,59.46,6,0.59,0.54,0.46,0.4735,long_delay
user_010,XFMR_AUS_005,ev_charger,9.008,25,34.74,1,0.59,0.54,0.46,0.3558,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.509,25,46.89,6,0.59,0.54,0.46,0.4815,long_delay
user_010,XFMR_AUS_005,ev_charger,5.389,25,53.06,5,0.59,0.54,0.46,0.3733,medium_delay
user_010,XFMR_AUS_005,ev_charger,9.018,25,79.39,5,0.59,0.54,0.46,0.5745,long_delay
user_010,XFMR_AUS_005,ev_charger,8.985,25,86.74,2,0.59,0.54,0.46,0.5014,long_delay
user_010,XFMR_AUS_005,ev_charger,7.446,25,40.17,2,0.59,0.54,0.46,0.3863,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.738,25,53.99,4,0.59,0.54,0.46,0.4997,long_delay
user_010,XFMR_AUS_005,ev_charger,5.455,25,46.52,5,0.59,0.54,0.46,0.3782,medium_delay
user_010,XFMR_AUS_005,ev_charger,5.966,25,74.19,4,0.59,0.54,0.46,0.4306,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.532,25,52.84,5,0.59,0.54,0.46,0.4541,long_delay
user_010,XFMR_AUS_005,ev_charger,7.478,25,61.05,4,0.59,0.54,0.46,0.4429,medium_delay
user_010,XFMR_AUS_005,ev_charger,9.264,25,48.86,2,0.59,0.54,0.46,0.3974,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.333,25,53.67,6,0.59,0.54,0.46,0.4433,medium_delay
user_010,XFMR_AUS_005,ev_charger,5.09,25,46.77,4,0.59,0.54,0.46,0.3703,medium_delay
user_010,XFMR_AUS_005,ev_charger,5.219,25,81.97,6,0.59,0.54,0.46,0.4995,long_delay
user_010,XFMR_AUS_005,ev_charger,5.926,25,71.17,6,0.59,0.54,0.46,0.4362,medium_delay
user_010,XFMR_AUS_005,ev_charger,6.009,25,40.15,1,0.59,0.54,0.46,0.3224,medium_delay
user_010,XFMR_AUS_005,ev_charger,8.28,25,52.99,3,0.59,0.54,0.46,0.4266,medium_delay
user_010,XFMR_AUS_005,ev_charger,5.795,25,82.79,6,0.59,0.54,0.46,0.5654,long_delay
user_010,XFMR_AUS_005,ev_charger,7.069,25,71.22,7,0.59,0.54,0.46,0.5009,long_delay
user_010,XFMR_AUS_005,ev_charger,8.72,25,78.2,4,0.59,0.54,0.46,0.5058,long_delay
user_010,XFMR_AUS_005,ev_charger,7.731,25,79.03,7,0.59,0.54,0.46,0.5267,long_delay
user_010,XFMR_AUS_005,ev_charger,6.284,25,83.13,4,0.59,0.54,0.46,0.4775,long_delay
user_010,XFMR_AUS_005,ev_charger,6.397,25,75.1,2,0.59,0.54,0.46,0.4365,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.532,25,32.05,4,0.59,0.54,0.46,0.4177,medium_delay
user_010,XFMR_AUS_005,ev_charger,6.776,25,54.2,6,0.59,0.54,0.46,0.4454,medium_delay
user_010,XFMR_AUS_005,ev_charger,7.22,25,47.94,6,0.59,0.54,0.46,0.4374,medium_delay
user_010,XFMR_AUS_005,ev_charger,5.437,25,84.76,1,0.59,0.54,0.46,0.4404,medium_delay
user_010,XFMR_AUS_005,ev_charger,9.308,25,77.2,3,0.59,0.54,0.46,0.4753,long_delay
user_010,XFMR_AUS_005,ev_charger,8.264,25,68.73,2,0.59,0.54,0.46,0.4248,medium_delay
user_010,XFMR_AUS_005,ev_charger,6.899,25,84.46,5,0.59,0.54,0.46,0.5285,long_delay
user_010,XFMR_AUS_005,ev_charger,7.749,25,80.7,2,0.59,0.54,0.46,0.4954,long_delay
user_010,XFMR_AUS_005,ev_charger,8.147,25,67.13,7,0.59,0.54,0.46,0.5658,long_delay
user_010,XFMR_AUS_005,ev_charger,8.025,25,56.9,3,0.59,0.54,0.46,0.4588,long_delay
